Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Customer Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2955,US2014-8620,2014-11-13,2014-11-13,Same Day,EM-4140,Eugene Moren,Home Office,Glendale,Arizona,85301,West,TEC-SAM-10000944,Technology,Phones,Samsung Galaxy Mega 6.3,839.98,2,0,218.3948
2956,US2013-7110,2013-08-19,2013-08-25,Standard Class,GG-4650,Greg Guthrie,Corporate,New York City,New York,10035,East,TEC-GE -10004824,Technology,Phones,GE DSL Phone Line Filter,35.991,1,0.1,7.5981
2957,US2014-50,2014-06-28,2014-07-05,Standard Class,MA-7995,Michelle Arnett,Home Office,Watertown,New York,13601,East,FUR-SIT-10001184,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",127.764,2,0.1,21.294
2958,US2014-7060,2014-05-05,2014-05-10,Standard Class,SH-10395,Shahid Hopkins,Consumer,Springfield,Ohio,45503,East,OFF-DXL-10000261,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,3.855,1,0.5,-0.3855
2959,US2012-2670,2012-12-24,2012-12-29,Standard Class,KT-6465,Kean Takahito,Consumer,Los Angeles,California,90032,West,OFF-AVE-10004538,Office Supplies,Binders,Avery Hole Reinforcements,22.428,4,0.1,9.7188
2960,US2012-2670,2012-12-24,2012-12-29,Standard Class,KT-6465,Kean Takahito,Consumer,Los Angeles,California,90032,West,OFF-VIN-10001350,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",41.328,4,0.1,16.9904
2961,US2014-5980,2014-04-27,2014-05-02,Standard Class,PO-9180,Philisse Overcash,Home Office,Seattle,Washington,98115,West,OFF-STR-10004018,Office Supplies,Paper,Strathmore Photo Mount Cards,12.204,2,0.1,4.8816
2962,US2014-5980,2014-04-27,2014-05-02,Standard Class,PO-9180,Philisse Overcash,Home Office,Seattle,Washington,98115,West,OFF-AVE-10001196,Office Supplies,Labels,Avery 478,35.352,8,0.1,15.3192
2963,US2014-9760,2014-12-17,2014-12-22,Second Class,AY-555,Andy Yotov,Corporate,Oceanside,California,92054,West,FUR-GLO-10004796,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",91.764,2,0.1,19.3724
2964,US2014-9760,2014-12-17,2014-12-22,Second Class,AY-555,Andy Yotov,Corporate,Oceanside,California,92054,West,FUR-GLO-10001234,Furniture,Chairs,"Global Value Steno Chair, Gray",109.332,2,0.1,18.222
2965,US2014-9760,2014-12-17,2014-12-22,Second Class,AY-555,Andy Yotov,Corporate,Oceanside,California,92054,West,OFF-PRE-10001691,Office Supplies,Binders,Prestige Round Ring Binders,21.888,4,0.1,8.9984
2966,US2014-9760,2014-12-17,2014-12-22,Second Class,AY-555,Andy Yotov,Corporate,Oceanside,California,92054,West,FUR-DAX-10000701,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",17.064,2,0.1,5.688
2967,US2011-9700,2011-12-27,2011-12-31,Standard Class,Co-2640,Corey-Lock,Consumer,Skokie,Illinois,60076,Central,FUR-DAX-10002559,Furniture,Furnishings,DAX Wood Document Frame,49.428,6,0.4,-3.2952
2968,US2011-9700,2011-12-27,2011-12-31,Standard Class,Co-2640,Corey-Lock,Consumer,Skokie,Illinois,60076,Central,OFF-STA-10002794,Office Supplies,Storage,Staples,30.016,4,0.2,3.0016
2969,US2014-3020,2014-11-07,2014-11-10,Second Class,JF-5565,Jill Fjeld,Consumer,Fayetteville,North Carolina,28314,South,OFF-1.7-10001839,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",416.32,2,0,112.4064
2970,US2014-3020,2014-11-07,2014-11-10,Second Class,JF-5565,Jill Fjeld,Consumer,Fayetteville,North Carolina,28314,South,OFF-XER-10000568,Office Supplies,Paper,Xerox 220,38.88,6,0,18.6624
2971,US2014-3020,2014-11-07,2014-11-10,Second Class,JF-5565,Jill Fjeld,Consumer,Fayetteville,North Carolina,28314,South,OFF-AVE-10002910,Office Supplies,Binders,Avery Durable Poly Binders,44.24,8,0,20.3504
2972,US2014-3020,2014-11-07,2014-11-10,Second Class,JF-5565,Jill Fjeld,Consumer,Fayetteville,North Carolina,28314,South,FUR-EXE-10000049,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",35.34,2,0,13.4292
2973,US2014-3020,2014-11-07,2014-11-10,Second Class,JF-5565,Jill Fjeld,Consumer,Fayetteville,North Carolina,28314,South,OFF-CAR-10003374,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,259.136,4,0.2,-51.8272
2974,US2014-4570,2014-12-17,2014-12-21,Standard Class,AR-510,Andrew Roberts,Consumer,Tulsa,Oklahoma,74133,Central,OFF-PEE-10004662,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,8.64,4,0,4.1472
2975,US2012-9930,2012-05-07,2012-05-12,Standard Class,AG-675,Anna Gayman,Consumer,Allen,Texas,75002,Central,FUR-CHR-10002535,Furniture,Tables,Chromcraft Round Conference Tables,209.148,2,0.4,-66.2302
2976,US2012-9930,2012-05-07,2012-05-12,Standard Class,AG-675,Anna Gayman,Consumer,Allen,Texas,75002,Central,OFF-XER-10001220,Office Supplies,Paper,Xerox 198,11.952,4,0.4,1.3944
2977,US2014-2060,2014-12-05,2014-12-05,Same Day,DV-3045,Darrin Van Huff,Corporate,Philadelphia,Pennsylvania,19143,East,FUR-SAF-10001614,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",138.528,6,0.4,-25.3968
2978,US2014-8440,2014-10-04,2014-10-09,Second Class,HL-5040,Hunter Lopez,Consumer,Rochester,New York,14609,East,OFF-X-R-10002500,Office Supplies,Storage,X-Rack File for Hanging Folders,20.322,2,0.1,3.6128
2979,US2011-7990,2011-01-14,2011-01-17,Second Class,ND-8370,Natalie DeCherney,Consumer,Mount Pleasant,South Carolina,29464,South,FUR-GLO-10003729,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,545.94,6,0,87.3504
2980,US2012-1810,2012-06-12,2012-06-17,Standard Class,GB-4575,Giulietta Baptist,Consumer,Philadelphia,Pennsylvania,19134,East,OFF-XER-10000516,Office Supplies,Paper,Xerox 1997,15.552,4,0.4,2.0736
2981,US2012-1810,2012-06-12,2012-06-17,Standard Class,GB-4575,Giulietta Baptist,Consumer,Philadelphia,Pennsylvania,19134,East,FUR-DAT-10003586,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",32.472,2,0.4,-6.4944
2982,US2011-9250,2011-07-12,2011-07-18,Standard Class,CL-2565,Clay Ludtke,Consumer,Seattle,Washington,98115,West,FUR-SAF-10001614,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",138.528,4,0.1,29.2448
2983,US2011-9250,2011-07-12,2011-07-18,Standard Class,CL-2565,Clay Ludtke,Consumer,Seattle,Washington,98115,West,OFF-SEL-10001722,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,12.672,4,0.1,5.2096
2984,US2011-5780,2011-12-06,2011-12-11,Second Class,RC-9960,Ryan Crowe,Consumer,Springfield,Oregon,97477,West,OFF-FIL-10003318,Office Supplies,Storage,File Shuttle I and Handi-File,44.52,2,0,12.0204
2985,US2011-5780,2011-12-06,2011-12-11,Second Class,RC-9960,Ryan Crowe,Consumer,Springfield,Oregon,97477,West,FUR-CHR-10003845,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",550.98,1,0,104.6862
2986,US2013-5080,2013-05-26,2013-05-31,Standard Class,JB-6045,Julia Barnett,Home Office,Columbus,Georgia,31907,South,FUR-ELD-10004922,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,24.96,4,0,6.24
2987,US2013-5080,2013-05-26,2013-05-31,Standard Class,JB-6045,Julia Barnett,Home Office,Columbus,Georgia,31907,South,OFF-WIR-10002914,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",19.36,2,0,9.2928
2988,US2013-5080,2013-05-26,2013-05-31,Standard Class,JB-6045,Julia Barnett,Home Office,Columbus,Georgia,31907,South,OFF-FEL-10002554,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",901.44,8,0.2,-90.144
2989,US2013-7880,2013-02-21,2013-02-26,Second Class,MC-7635,Matthew Clasen,Corporate,Los Angeles,California,90032,West,TEC-SAN-10004641,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,11.691,1,0.1,-0.5196
2990,US2013-7880,2013-02-21,2013-02-26,Second Class,MC-7635,Matthew Clasen,Corporate,Los Angeles,California,90032,West,OFF-WIL-10000429,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",20.88,4,0.1,8.816
2991,US2013-7880,2013-02-21,2013-02-26,Second Class,MC-7635,Matthew Clasen,Corporate,Los Angeles,California,90032,West,OFF-FEL-10002876,Office Supplies,Storage,Fellowes Officeware Wire Shelving,323.388,4,0.1,-28.7456
2992,US2013-7880,2013-02-21,2013-02-26,Second Class,MC-7635,Matthew Clasen,Corporate,Los Angeles,California,90032,West,OFF-AVE-10004983,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,30.132,6,0.1,12.7224
2993,US2013-7060,2013-10-03,2013-10-07,Standard Class,TT-11265,Tim Taslimi,Corporate,New York City,New York,10024,East,OFF-KEN-10001315,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,36.864,2,0.1,6.9632
2994,US2014-8220,2014-03-12,2014-03-18,Standard Class,MJ-7740,Max Jones,Consumer,Detroit,Michigan,48227,Central,OFF-GBC-10004407,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,4,0,421.0824
2995,US2013-7490,2013-09-10,2013-09-14,Second Class,AT-735,Annie Thurman,Consumer,Stockton,California,95207,West,OFF-VAR-10001671,Office Supplies,Binders,VariCap6 Expandable Binder,62.28,4,0.1,25.604
2996,US2011-7940,2011-07-14,2011-07-21,Standard Class,PB-9150,Philip Brown,Consumer,Phoenix,Arizona,85023,West,OFF-ELD-10000292,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,55.92,4,0,16.2168
2997,US2011-4670,2011-06-21,2011-06-25,Standard Class,NW-8400,Natalie Webber,Consumer,Philadelphia,Pennsylvania,19120,East,OFF-STA-10001428,Office Supplies,Envelopes,Staples,18.672,4,0.4,2.1784
2998,US2011-4670,2011-06-21,2011-06-25,Standard Class,NW-8400,Natalie Webber,Consumer,Philadelphia,Pennsylvania,19120,East,FUR-STA-10001170,Furniture,Furnishings,Stacking Trays by OIC,2.988,1,0.4,-0.3486
2999,US2011-4670,2011-06-21,2011-06-25,Standard Class,NW-8400,Natalie Webber,Consumer,Philadelphia,Pennsylvania,19120,East,TEC-LOG-10000237,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,71.976,4,0.4,4.7984
3000,US2011-4670,2011-06-21,2011-06-25,Standard Class,NW-8400,Natalie Webber,Consumer,Philadelphia,Pennsylvania,19120,East,TEC-EPS-10003963,Technology,Machines,Epson Perfection V600 Photo Scanner,275.988,2,0.4,22.999
3001,US2011-4670,2011-06-21,2011-06-25,Standard Class,NW-8400,Natalie Webber,Consumer,Philadelphia,Pennsylvania,19120,East,OFF-FEL-10000426,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,33.312,2,0.4,-7.2176
3002,US2011-4670,2011-06-21,2011-06-25,Standard Class,NW-8400,Natalie Webber,Consumer,Philadelphia,Pennsylvania,19120,East,OFF-GBC-10004327,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",15.01,2,0.5,-1.2008
3003,US2012-5740,2012-07-05,2012-07-10,Standard Class,VP-11730,Victor Preis,Home Office,Sterling Heights,Michigan,48310,Central,OFF-DUR-10000281,Office Supplies,Binders,Durable Pressboard Binders,15.2,4,0,7.144
3004,US2014-620,2014-12-17,2014-12-24,Standard Class,RD-9810,Ross DeVincentis,Home Office,Rochester,New York,14609,East,OFF-ACC-10002952,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",33.376,4,0.2,10.43
3005,US2013-8060,2013-09-09,2013-09-11,First Class,MG-7875,Michael Grace,Home Office,New York City,New York,10011,East,OFF-KEN-10003523,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,186.732,1,0.1,41.496
3006,US2011-1490,2011-05-17,2011-05-21,Standard Class,PA-9060,Pete Armstrong,Home Office,Eau Claire,Wisconsin,54703,Central,OFF-SUR-10004180,Office Supplies,Binders,Surelock Post Binders,61.12,2,0,30.56
3007,US2014-7660,2014-10-14,2014-10-16,First Class,CR-2730,Craig Reiter,Consumer,New York City,New York,10009,East,OFF-AVA-10002716,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,977.292,6,0.1,195.4584
3008,US2011-7880,2011-10-24,2011-10-29,Standard Class,AA-375,Allen Armold,Consumer,Rancho Cucamonga,California,91730,West,OFF-AVE-10002539,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,25.704,2,0.1,10.2816
3009,US2013-1210,2013-12-06,2013-12-07,First Class,JG-5160,James Galang,Consumer,Murray,Kentucky,42071,South,FUR-HOW-10000359,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",127.88,2,0,49.8732
3010,US2013-9960,2013-07-26,2013-07-30,Standard Class,RR-9525,Rick Reed,Corporate,Toledo,Ohio,43615,East,OFF-TRI-10001696,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,146.328,4,0.4,-26.8268
3011,US2014-4900,2014-04-18,2014-04-24,Standard Class,SR-10425,Sharelle Roach,Home Office,Louisville,Colorado,80027,West,OFF-INS-10003344,Office Supplies,Binders,Insertable Tab Post Binder Dividers,19.248,4,0.4,2.2456
3012,US2014-4900,2014-04-18,2014-04-24,Standard Class,SR-10425,Sharelle Roach,Home Office,Louisville,Colorado,80027,West,TEC-LEX-10001250,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,4079.976,4,0.4,-679.996
3013,US2014-4900,2014-04-18,2014-04-24,Standard Class,SR-10425,Sharelle Roach,Home Office,Louisville,Colorado,80027,West,OFF-GBC-10001963,Office Supplies,Binders,GBC VeloBinder Manual Binding System,43.188,2,0.4,5.7584
3014,US2014-4900,2014-04-18,2014-04-24,Standard Class,SR-10425,Sharelle Roach,Home Office,Louisville,Colorado,80027,West,OFF-CAR-10001890,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,17.928,6,0.4,2.3904
3015,US2014-4900,2014-04-18,2014-04-24,Standard Class,SR-10425,Sharelle Roach,Home Office,Louisville,Colorado,80027,West,OFF-XER-10003802,Office Supplies,Paper,Xerox 225,15.552,4,0.4,2.0736
3016,US2012-380,2012-09-17,2012-09-21,Standard Class,LS-6975,Lindsay Shagiari,Home Office,New York City,New York,10035,East,FUR-RIV-10002643,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",344.22,2,0.4,-103.266
3017,US2013-9830,2013-08-24,2013-08-31,Standard Class,MH-8115,Mick Hernandez,Home Office,Pharr,Texas,78577,Central,OFF-SAF-10002720,Office Supplies,Storage,SAFCO Boltless Steel Shelving,727.296,8,0.2,-172.7328
3018,US2013-9830,2013-08-24,2013-08-31,Standard Class,MH-8115,Mick Hernandez,Home Office,Pharr,Texas,78577,Central,FUR-FLA-10002000,Furniture,Furnishings,Flat Face Poster Frame,22.608,2,0.4,0.7536
3019,US2013-9830,2013-08-24,2013-08-31,Standard Class,MH-8115,Mick Hernandez,Home Office,Pharr,Texas,78577,Central,TEC-WD -10004262,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,428.4,6,0.4,-171.36
3020,US2012-5330,2012-11-08,2012-11-14,Standard Class,SC-10095,Sanjit Chand,Consumer,West Jordan,Utah,84084,West,OFF-ALL-10004371,Office Supplies,Fasteners,Alliance Rubber Bands,3.36,2,0,0.1344
3021,US2012-5330,2012-11-08,2012-11-14,Standard Class,SC-10095,Sanjit Chand,Consumer,West Jordan,Utah,84084,West,OFF-XER-10003506,Office Supplies,Paper,Xerox 1988,61.96,2,0,27.882
3022,US2012-5330,2012-11-08,2012-11-14,Standard Class,SC-10095,Sanjit Chand,Consumer,West Jordan,Utah,84084,West,FUR-EXE-10003253,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46,2,0,14.6718
3023,US2012-5330,2012-11-08,2012-11-14,Standard Class,SC-10095,Sanjit Chand,Consumer,West Jordan,Utah,84084,West,OFF-DEL-10001409,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,91.68,4,0,41.256
3024,US2014-950,2014-11-18,2014-11-24,Standard Class,JB-6000,Joy Bell-,Consumer,Brownsville,Texas,78521,Central,FUR-ATL-10004627,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",289.176,2,0.4,-53.0156
3025,US2012-6120,2012-11-08,2012-11-13,Standard Class,AC-450,Amy Cox,Consumer,New York City,New York,10011,East,OFF-STO-10003786,Office Supplies,Binders,Storex Dura Pro Binders,47.52,10,0.2,16.038
3026,US2012-6120,2012-11-08,2012-11-13,Standard Class,AC-450,Amy Cox,Consumer,New York City,New York,10011,East,OFF-GRE-10002918,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),10.764,2,0.1,4.186
3027,US2014-2720,2014-04-23,2014-04-27,Standard Class,MO-7800,Meg O'Connel,Home Office,Philadelphia,Pennsylvania,19140,East,FUR-TEN-10003920,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",127.176,2,0.4,-42.392
3028,US2011-3940,2011-08-24,2011-08-24,Same Day,RB-9645,Robert Barroso,Corporate,Billings,Montana,59102,West,OFF-SLI-10002491,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",6.216,2,0.4,0.6216
3029,US2014-3070,2014-12-18,2014-12-22,Standard Class,AI-855,Arianne Irving,Consumer,Chesapeake,Virginia,23320,South,FUR-HON-10001602,Furniture,Chairs,Hon Valutask Swivel Chairs,403.92,4,0,64.6272
3030,US2013-6420,2013-03-25,2013-03-29,Standard Class,DR-2880,Dan Reichenbach,Corporate,Gresham,Oregon,97030,West,TEC-BLA-10000249,Technology,Phones,BlackBerry Q10,503.96,4,0,125.99
3031,US2012-3160,2012-09-21,2012-09-27,Standard Class,DM-2955,Dario Medina,Corporate,Lincoln Park,Michigan,48146,Central,FUR-O'S-10000080,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,194.32,4,0,31.0912
3032,US2012-3160,2012-09-21,2012-09-27,Standard Class,DM-2955,Dario Medina,Corporate,Lincoln Park,Michigan,48146,Central,OFF-BOS-10000283,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",25.99,1,0,7.5371
3033,US2013-8360,2013-11-22,2013-11-27,Standard Class,JH-6180,Justin Hirsh,Consumer,Gresham,Oregon,97030,West,FUR-NOV-10000295,Furniture,Chairs,Novimex Fabric Task Chair,243.92,4,0,36.588
3034,US2014-9300,2014-09-17,2014-09-22,Standard Class,AB-60,Adam Bellavance,Home Office,Philadelphia,Pennsylvania,19143,East,OFF-XER-10001840,Office Supplies,Paper,Xerox 231,15.552,4,0.4,2.0736
3035,US2012-5290,2012-06-11,2012-06-16,Standard Class,BD-1605,Brian Dahlen,Consumer,Monroe,Louisiana,71203,South,TEC-KIN-10000746,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,53.7,6,0,10.203
3036,US2012-5290,2012-06-11,2012-06-16,Standard Class,BD-1605,Brian Dahlen,Consumer,Monroe,Louisiana,71203,South,OFF-SLI-10002491,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",31.08,6,0,14.2968
3037,US2012-5290,2012-06-11,2012-06-16,Standard Class,BD-1605,Brian Dahlen,Consumer,Monroe,Louisiana,71203,South,OFF-BOS-10002060,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2,0,15.764
3038,US2012-5290,2012-06-11,2012-06-16,Standard Class,BD-1605,Brian Dahlen,Consumer,Monroe,Louisiana,71203,South,OFF-XER-10000658,Office Supplies,Paper,Xerox 222,25.92,4,0,12.4416
3039,US2012-5290,2012-06-11,2012-06-16,Standard Class,BD-1605,Brian Dahlen,Consumer,Monroe,Louisiana,71203,South,FUR-DAX-10004486,Furniture,Furnishings,DAX Clear Channel Poster Frame,29.16,2,0,10.7892
3040,US2014-3770,2014-10-04,2014-10-09,Standard Class,AS-45,Aaron Smayling,Corporate,Pasadena,California,91104,West,FUR-LES-10002769,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",128.466,2,0.1,9.9918
3041,US2013-3550,2013-05-06,2013-05-10,Standard Class,ZD-11925,Zuschuss Donatelli,Consumer,Chattanooga,Tennessee,37421,South,FUR-ELD-10001904,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",16.72,4,0,6.0192
3042,US2014-5230,2014-09-12,2014-09-13,Same Day,KF-6285,Karen Ferguson,Home Office,Long Beach,California,90805,West,OFF-XER-10001939,Office Supplies,Paper,Xerox 1996,11.664,2,0.1,4.9248
3043,US2014-5230,2014-09-12,2014-09-13,Same Day,KF-6285,Karen Ferguson,Home Office,Long Beach,California,90805,West,OFF-#10-10004750,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,19.962,2,0.1,8.6502
3044,US2014-5230,2014-09-12,2014-09-13,Same Day,KF-6285,Karen Ferguson,Home Office,Long Beach,California,90805,West,FUR-HON-10002892,Furniture,Chairs,Hon Pagoda Stacking Chairs,2311.056,8,0.1,513.568
3045,US2012-8770,2012-04-30,2012-05-02,Second Class,BP-1230,Benjamin Patterson,Consumer,Troy,Ohio,45373,East,TEC-CIS-10000599,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1227.564,6,0.4,-306.891
3046,US2014-2070,2014-11-07,2014-11-11,Second Class,CC-2430,Chuck Clark,Home Office,Minneapolis,Minnesota,55407,Central,OFF-NEW-10001884,Office Supplies,Art,Newell 339,8.896,4,0.2,0.6672
3047,US2014-2070,2014-11-07,2014-11-11,Second Class,CC-2430,Chuck Clark,Home Office,Minneapolis,Minnesota,55407,Central,OFF-STA-10003543,Office Supplies,Paper,Staples,15.828,1,0.4,1.5828
3048,US2011-50,2011-09-30,2011-10-04,Standard Class,DB-3615,Doug Bickford,Consumer,Seattle,Washington,98105,West,OFF-DXL-10000261,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,41.634,6,0.1,16.191
3049,US2014-2320,2014-04-03,2014-04-05,First Class,TC-11475,Tony Chapman,Home Office,Columbus,Georgia,31907,South,FUR-BEV-10001559,Furniture,Tables,Bevis 44 x 96 Conference Tables,329.44,2,0.2,-12.354
3050,US2014-2320,2014-04-03,2014-04-05,First Class,TC-11475,Tony Chapman,Home Office,Columbus,Georgia,31907,South,TEC-NET-10003533,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360,4,0,129.6
